"","x"
"25774","9"
"117676","2"
"42053","4"
"95818","2"
"56648","2"
"9306","2"
"45644","2"
"108830","2"
"117944","4"
"84558","2"
"21379","2"
"54349","4"
"97651","4"
"123628","4"
"59050","2"
"65735","2"
"109140","4"
"50945","2"
"101037","2"
"53515","4"
"83765","2"
"2483","4"
"35353","4"
"45064","4"
"78502","4"
"6271","2"
"11033","4"
"45710","11"
"54148","4"
"30586","4"
"71959","6"
"18853","2"
"101794","4"
"62704","2"
"13028","2"
"2488","4"
"28722","6"
"39315","2"
"23254","9"
"86148","2"
"59436","2"
"65725","4"
"79556","2"
"118038","2"
"121854","2"
"95827","5"
"31410","2"
"33683","2"
"12974","2"
"123922","4"
"1566","4"
"73535","2"
"61935","2"
"37988","4"
"76453","4"
"27576","2"
"54814","2"
"74597","4"
"57148","2"
"121419","2"
"36665","11"
"12877","2"
"62079","2"
"96083","2"
"67121","4"
"95124","2"
"41533","4"
"90232","4"
"101855","4"
"52267","2"
"123195","2"
"1831","2"
"115426","2"
"71996","9"
"77247","2"
"26542","2"
"92780","4"
"107443","4"
"48870","4"
"111037","2"
"86089","2"
"4470","4"
"106074","4"
"46698","2"
"75076","4"
"69570","10"
"36494","4"
"117566","4"
"72293","2"
"92616","2"
"113444","2"
"44837","4"
"9385","4"
"22981","4"
"45046","2"
"59236","11"
"65650","4"
"96268","2"
"90753","3"
"53091","2"
"23106","2"
"17759","2"
"56642","4"
"18384","2"
"53110","4"
"117631","10"
"50626","4"
"53099","2"
"57380","2"
"121292","4"
"94708","2"
"69706","2"
"92497","4"
"84871","2"
"107692","2"
"116831","2"
"102850","12"
"71463","4"
"6983","2"
"122954","2"
"106858","2"
"98936","2"
"10602","2"
"68206","2"
"40596","2"
"16239","4"
"44383","2"
"95031","2"
"120213","3"
"36814","4"
"37560","4"
"30288","4"
"22235","10"
"77243","4"
"94001","2"
"113793","4"
"32011","2"
"18103","2"
"59853","4"
"9929","2"
"87729","4"
"22535","2"
"27597","4"
"42123","4"
"78685","2"
"100892","6"
"91912","2"
"32779","2"
"80017","2"
"33878","2"
"29007","2"
"68437","2"
"87993","2"
"39116","2"
"99232","2"
"23645","2"
"39413","2"
"89094","2"
"89990","4"
"75051","4"
"76060","2"
"91505","4"
"66908","2"
"46032","2"
"90618","2"
"46489","2"
"120932","2"
"85252","4"
"77405","11"
"63771","2"
"38361","4"
"61967","3"
"115612","2"
"12594","4"
"16434","9"
"50548","2"
"25170","2"
"53891","2"
"10862","4"
"75148","2"
"58273","4"
"49858","4"
"14909","12"
"98948","2"
"120557","4"
"19480","2"
"59268","2"
"69456","2"
"20086","2"
"74509","4"
"117526","2"
"12453","4"
"5279","2"
"22415","4"
"16443","2"
"18886","9"
"24090","4"
"91384","2"
"14274","2"
"33948","2"
"20255","2"
"45490","4"
"26246","2"
"82969","2"
"57144","10"
"67345","4"
"23298","2"
"92596","2"
"84677","4"
"96776","2"
"106401","4"
"71579","4"
"125775","12"
"19669","2"
"23055","2"
"110927","2"
"11493","2"
"98962","2"
"41474","11"
"74294","2"
"98729","2"
"101095","12"
"94435","2"
"81803","2"
"14579","2"
"2815","2"
"57727","4"
"92288","2"
"98368","4"
"99498","2"
"53117","2"
"84782","2"
"39973","2"
"116817","4"
"50426","4"
"70184","2"
"29156","4"
"76555","2"
"20179","4"
"25454","11"
"84027","2"
"20796","4"
"116798","2"
"86177","3"
"46008","4"
"58473","2"
"119784","4"
"16130","2"
"76254","4"
"88726","2"
"53227","4"
"73245","2"
"15214","4"
"93730","10"
"50334","2"
"29164","3"
"68805","4"
"108975","2"
"49510","2"
"449","4"
"49083","4"
"79443","2"
"13246","4"
"31631","4"
"61855","4"
"36755","2"
"10916","2"
"38061","2"
"51213","2"
"57489","4"
"25449","2"
"122325","2"
"90224","2"
"79451","2"
"99060","2"
"75365","4"
"107662","2"
"100257","9"
"33462","2"
"113449","9"
"112503","2"
"75107","2"
"100120","10"
"98040","2"
"15291","2"
"20299","4"
"36451","2"
"66836","2"
"101217","2"
"29545","9"
"89430","11"
"2370","2"
"88095","2"
"93931","2"
"60155","4"
"98539","2"
"122292","10"
"55801","6"
"5996","2"
"19692","4"
"83390","4"
"104049","4"
"99287","2"
"37820","4"
"95427","4"
"111221","4"
"99290","4"
"42282","2"
"116939","2"
"42321","2"
"28342","2"
"46780","2"
"92129","4"
"27966","2"
"19711","2"
"10634","4"
"30838","10"
"97106","2"
"21829","2"
"102053","2"
"53638","2"
"36990","2"
"117773","4"
"96973","2"
"27455","2"
"83005","2"
"86430","2"
"17993","2"
"5326","2"
"41924","2"
"45931","2"
"59613","2"
"48163","4"
"58478","9"
"123008","4"
"109772","2"
"92706","2"
"88733","4"
"60795","2"
"41628","4"
"115381","2"
"47228","2"
"35336","4"
"44290","2"
"12496","2"
"116495","2"
"47234","2"
"23783","4"
"122043","4"
"13302","2"
"15512","2"
"27808","4"
"54305","4"
"89145","4"
"98027","4"
"4737","4"
"16547","2"
"10284","2"
"51219","4"
"29406","4"
"120918","2"
"97318","9"
"56879","2"
"23232","2"
"112463","2"
"65307","4"
"86560","2"
"12908","4"
"125352","2"
"20112","2"
"21985","2"
"14238","10"
"26112","2"
"8176","2"
"89424","2"
"8269","2"
"69613","2"
"26163","4"
"91287","4"
"87597","2"
"63611","2"
"41292","2"
"20542","4"
"89716","2"
"115558","2"
"34227","2"
"1091","2"
"91047","11"
"47852","2"
"15732","10"
"49430","2"
"65220","2"
"102402","2"
"64934","4"
"34328","2"
"84980","4"
"119737","4"
"90673","2"
"96909","11"
"71865","2"
"34580","2"
"53750","4"
"27152","11"
"119421","3"
"115378","3"
"46300","2"
"53529","11"
"109774","9"
"40631","4"
"109022","2"
"49956","13"
"79254","4"
"33638","4"
"93330","4"
"106180","2"
"59873","2"
"14138","2"
"36211","11"
"18662","4"
"120559","4"
"109850","4"
"12800","2"
"85666","9"
"58485","2"
"23612","4"
"17746","4"
"121411","2"
"12488","4"
"69354","2"
"77402","4"
"80873","2"
"51620","4"
"18451","2"
"59920","4"
"114516","4"
"24129","4"
"2389","2"
"75974","4"
"50021","2"
"47363","4"
"60993","4"
"4493","2"
"96806","2"
"42334","2"
"5915","2"
"32846","9"
"104045","4"
"68160","2"
"96337","9"
"120055","2"
"64081","4"
"60042","11"
"99612","2"
"77480","2"
"112287","4"
"102161","11"
"115495","2"
"88884","2"
"32099","2"
"62956","2"
"47606","2"
"20271","2"
"114681","2"
"104930","4"
"21850","2"
"63007","4"
"4331","2"
"77559","2"
"98139","5"
"53066","2"
"20935","2"
"11601","10"
"105995","2"
"113764","4"
"29667","4"
"8973","4"
"10610","4"
"125130","4"
"16452","13"
"47208","10"
"88692","4"
"49447","4"
"70948","2"
"69641","2"
"38011","4"
"21869","2"
"11769","2"
"55974","4"
"26070","4"
"123193","2"
"61889","4"
"33381","2"
"9984","2"
"63783","10"
"91336","10"
"109919","2"
"18297","4"
"123147","2"
"28198","2"
"6036","2"
"33366","2"
"9956","4"
"11725","2"
"80941","2"
"53047","4"
"54836","4"
"39251","4"
"5701","4"
"28177","2"
"97312","2"
"28764","2"
"113962","2"
"28717","4"
"21202","2"
"5962","2"
"51450","2"
"14615","2"
"48599","2"
"112737","2"
"11124","2"
"100206","4"
"83069","4"
"62437","2"
"27466","4"
"11789","9"
"53554","2"
"43550","4"
"4744","2"
"45310","2"
"88822","2"
"112429","2"
"112619","2"
"99954","2"
"29380","4"
"54105","4"
"21116","2"
"112596","2"
"106644","2"
"67302","2"
"40486","2"
"71700","2"
"80569","2"
"97329","9"
"6998","2"
"38970","13"
"121996","2"
"31306","2"
"69345","4"
"19915","2"
"100961","2"
"46270","2"
"65978","4"
"62680","3"
"104761","10"
"17393","4"
"110537","4"
"54984","2"
"64301","4"
"125093","2"
"72240","2"
"124920","11"
"64322","2"
"59128","2"
"2941","4"
"120238","12"
"34033","2"
"21198","2"
"38551","4"
"118090","2"
"67842","4"
"95726","4"
"110976","2"
"76688","4"
"98391","4"
"7765","4"
"50913","2"
"73364","2"
"46552","2"
"53883","2"
"69102","4"
"37997","2"
"123183","3"
"59021","3"
"116340","2"
"25384","4"
"36429","2"
"32747","2"
"118964","2"
"68183","2"
"34818","2"
"72009","2"
"72466","2"
"117393","2"
"80065","2"
"125467","2"
"48393","2"
"14146","2"
"8093","4"
"54839","2"
"88703","4"
"83314","2"
"38370","4"
"93147","4"
"23169","2"
"112255","2"
"86859","2"
"78252","4"
"112797","2"
"22127","2"
"112403","2"
"105009","2"
"111092","4"
"79787","2"
"60936","4"
"55468","4"
"45598","2"
"32562","2"
"77168","2"
"71704","4"
"95320","2"
"42174","2"
"1694","10"
"6949","4"
"111805","2"
"99622","4"
"94139","2"
"101587","2"
"85530","10"
"15670","3"
"104825","2"
"24698","2"
"70064","2"
"83730","4"
"107826","2"
"26845","2"
"119326","2"
"67965","2"
"120803","2"
"76671","2"
"98571","2"
"24702","2"
"55456","2"
"42376","4"
"36805","2"
"28866","3"
"107840","4"
"6896","2"
"29858","2"
"70720","4"
"30490","2"
"110579","2"
"4078","2"
"85706","2"
"64505","4"
"47602","2"
"80","4"
"22311","4"
"99944","4"
"70687","2"
"123726","4"
"87512","4"
"15296","9"
"2752","12"
"26259","9"
"8246","11"
"11071","2"
"86608","2"
"43947","2"
"100471","4"
"33754","2"
"52328","4"
"100478","4"
"72827","2"
"35947","4"
"6117","2"
"73495","2"
"49553","4"
"47694","2"
"100658","4"
"50394","9"
"119410","2"
"37859","12"
"7113","2"
"75715","2"
"84383","2"
"110639","4"
"56483","4"
"70306","4"
"42077","2"
"108936","2"
"19191","4"
"43037","4"
"29834","2"
"54558","2"
"13395","4"
"93754","2"
"92645","2"
"125853","2"
"96044","4"
"23714","10"
"2380","2"
"47570","4"
"101976","2"
"28141","2"
"49369","2"
"74829","2"
"80544","3"
"66130","2"
"38018","2"
"48209","4"
"18958","4"
"124664","2"
"111516","2"
"93277","2"
"5122","2"
"99994","2"
"40492","2"
"62383","2"
"56099","4"
"73244","2"
"108087","3"
"37932","2"
"72350","2"
"41722","4"
"101331","4"
"15963","2"
"42798","3"
"31482","4"
"121236","2"
"105571","2"
"92724","2"
"65750","2"
"22252","2"
"98985","2"
"40755","2"
"119857","2"
"60251","11"
"112316","10"
"65442","2"
"16826","10"
"61108","2"
"60648","2"
"121416","2"
"114255","4"
"100565","2"
"100394","2"
"25238","2"
"30110","4"
"81024","2"
"8541","3"
"109753","4"
"100981","2"
"91950","2"
"15130","2"
"123809","2"
"94765","2"
"42065","11"
"1341","2"
"82556","4"
"71169","4"
"64556","4"
"71951","4"
"55613","4"
"117885","2"
"47535","2"
"21962","11"
"7955","2"
"67622","2"
"65456","2"
"60826","2"
"23102","2"
"110246","2"
"38648","4"
"40353","2"
"83098","9"
"20877","4"
"124597","2"
"105812","4"
"23726","4"
"18165","4"
"94061","2"
"99049","9"
"14333","2"
"26631","2"
"109699","2"
"48106","4"
"79892","2"
"94693","2"
"7827","2"
"19482","4"
"9056","2"
"110738","4"
"27341","4"
"11749","4"
"114768","10"
"83424","2"
"9245","4"
"98868","2"
"31910","2"
"44101","11"
"81007","4"
"80787","2"
"96296","2"
"75479","2"
"15745","2"
"59891","2"
"50225","2"
"108019","2"
"97530","2"
"18738","4"
"56929","2"
"11814","4"
"30509","4"
"34070","2"
"8940","12"
"11888","2"
"71011","4"
"42905","2"
"94442","2"
"94653","2"
"6034","4"
"83405","4"
"85294","10"
"8348","4"
"72059","2"
"35604","2"
"60417","4"
"23589","2"
"60004","4"
"68602","4"
"91837","4"
"111527","2"
"67038","4"
"37216","2"
"108079","7"
"125045","2"
"18447","4"
"85228","2"
"25777","4"
"48871","2"
"73507","4"
"15582","2"
"1725","4"
"107816","3"
"118940","4"
"97051","2"
"110473","4"
"16254","4"
"105443","2"
"38281","4"
"63887","9"
"12366","2"
"111416","2"
"92508","2"
"79560","4"
"109185","4"
"68094","2"
"44378","2"
"22935","2"
"79462","2"
"58518","4"
"25277","4"
"88307","2"
"93590","4"
"63582","2"
"79869","2"
"977","2"
"114618","4"
"30700","2"
"31352","2"
"10722","4"
"109801","4"
"15884","4"
"24694","4"
"25126","2"
"44875","2"
"75840","2"
"64224","4"
"26858","3"
"124124","2"
"15890","2"
"42220","3"
"14392","4"
"58471","2"
"1052","4"
"25969","4"
"67820","2"
"31001","4"
"61617","12"
"78049","2"
"17861","2"
"62214","2"
"75861","4"
"101482","4"
"32093","4"
"63067","4"
"37857","2"
"86077","2"
"38365","2"
"18955","4"
"27860","2"
"115195","12"
"77971","4"
"8510","2"
"62653","2"
"35619","9"
"73198","4"
"56263","2"
"28869","2"
"30312","4"
"106359","2"
"44082","2"
"86926","2"
"91711","2"
"81049","2"
"79981","10"
"54939","2"
"116360","4"
"74753","2"
"9806","4"
"111814","2"
"21221","2"
"54607","14"
"84369","2"
"71524","2"
"68736","9"
"112766","2"
"56502","2"
"2891","2"
"1995","2"
"78352","4"
"123447","4"
"8427","2"
"66644","4"
"15174","4"
"12125","13"
"69573","2"
"41858","2"
"47312","2"
"14525","2"
"104390","2"
"49700","2"
"22778","4"
"121295","2"
"23420","2"
"113579","12"
"119120","2"
"47217","4"
"117646","10"
"123232","2"
"24182","4"
"111846","9"
"89057","9"
"77692","4"
"30468","2"
"20584","4"
"24243","2"
"104478","2"
"121139","4"
"56612","2"
"90306","2"
"118429","2"
"8313","4"
"70522","4"
"77223","4"
"71852","2"
"103273","3"
"68566","2"
"34097","2"
"63806","2"
"95045","9"
"46681","2"
"68103","12"
"52015","2"
"32331","4"
"71028","4"
"68891","2"
"32570","2"
"83444","2"
"86294","2"
"122190","2"
"111897","4"
"43946","4"
"23031","4"
"12893","10"
"34931","2"
"76472","2"
"3314","2"
"23862","4"
"47406","10"
"3079","4"
"6531","2"
"90441","4"
"9438","4"
"25761","2"
"113920","4"
"90301","9"
"19862","2"
"61544","2"
"12639","2"
"69116","2"
"30245","10"
"85735","4"
"52596","4"
"19262","2"
"66954","2"
"82141","12"
"88545","4"
"39576","11"
"62495","9"
"99687","10"
"60249","2"
"114075","2"
"83613","4"
"95281","4"
"64510","4"
"45339","6"
"34667","4"
"2340","2"
"34100","10"
"90700","2"
"7391","4"
"52216","2"
"62468","4"
"40759","2"
"74992","4"
"22467","2"
"36176","2"
"76417","2"
"12917","2"
"5381","4"
"34511","2"
"9011","11"
"5979","4"
"108417","4"
"52576","4"
"76700","2"
"93782","2"
"38298","2"
"31469","2"
"123668","2"
"122620","4"
"110526","3"
"50731","2"
"26744","2"
"38199","2"
"13077","2"
"40170","2"
"113737","12"
"42389","4"
"65542","2"
"48252","2"
"9424","2"
"69681","2"
"48515","2"
"111974","10"
"109427","4"
"91292","2"
"91172","4"
"96663","2"
"99216","4"
"47056","2"
"103323","4"
"91673","4"
"15691","4"
"68662","2"
"72204","2"
"34612","2"
"10669","2"
"98651","4"
"53639","10"
"20262","2"
"3359","10"
"66458","2"
"30072","2"
"75319","6"
"40902","4"
"94684","4"
"35803","2"
"8847","4"
"84066","2"
"40211","2"
"104372","12"
"62427","2"
"120194","2"
"55802","4"
"123768","2"
"44656","4"
"15002","2"
"91581","2"
"119590","2"
"9896","2"
"108923","4"
"87336","2"
"28539","2"
"81933","4"
"69334","2"
"16690","2"
"19373","2"
"2414","4"
"68679","2"
"59962","2"
"70434","2"
"78324","9"
"28057","2"
"106992","4"
"18096","4"
"57490","2"
"27453","4"
"5067","2"
"90133","4"
"12292","16"
"109824","2"
"84041","4"
"63223","9"
"125392","4"
"29357","4"
"104366","9"
"67934","2"
"84941","2"
"91532","4"
"124940","2"
"74809","2"
"101506","4"
"19092","2"
"28212","4"
"27799","2"
"19861","2"
"61201","4"
"583","4"
"88691","2"
"92554","4"
"70332","2"
"5340","4"
"11941","4"
"107761","2"
"113626","4"
"119128","2"
"101507","2"
"104828","2"
"117854","2"
"15846","2"
"72660","4"
"32219","4"
"54387","2"
"65375","4"
"93122","2"
"81863","4"
"115561","4"
"79161","4"
"24466","2"
"125037","2"
"1457","2"
"96368","2"
"26910","2"
"10696","4"
"87049","4"
"44237","4"
"18903","2"
"103356","2"
"104374","4"
"46512","2"
"2693","2"
"73017","2"
"75569","2"
"59864","2"
"74738","4"
"39451","12"
"13776","2"
"94964","4"
"114890","2"
"81016","4"
"15124","4"
"109743","2"
"118721","11"
"64055","2"
"112120","2"
"45281","4"
"3785","2"
"30483","2"
"110775","6"
"61926","2"
"62159","4"
"72993","2"
"50020","4"
"96119","4"
"4992","2"
"115449","4"
"53279","2"
"67719","2"
"85899","6"
"66066","2"
"71117","2"
"9983","4"
"117664","2"
"65858","4"
"46943","2"
"59599","2"
"78610","4"
"32347","2"
"105686","2"
"94444","2"
"62967","4"
"69716","4"
"39994","2"
"12573","2"
"59098","2"
"74862","2"
"11606","4"
"62544","13"
"53150","2"
"89681","2"
"124591","2"
"65204","2"
"118404","2"
"51679","4"
"9480","2"
"99624","4"
"34347","4"
"17855","2"
"10035","2"
"48638","9"
"25192","4"
"57613","2"
"73229","2"
"88259","2"
"31342","2"
"86965","2"
"31355","4"
"89310","4"
"123555","2"
"61110","4"
"15873","2"
"34592","4"
"90019","2"
"19772","2"
"67316","4"
"66830","10"
"56532","2"
"77065","4"
"81781","10"
"106024","2"
"1955","2"
"71544","2"
"124898","2"
"15771","4"
"63015","2"
"24309","2"
"898","12"
"53315","2"
"58866","2"
"94251","4"
"26018","4"
"67792","4"
"5645","6"
"17042","4"
"57789","4"
"98923","2"
"63645","3"
"98537","2"
"79315","2"
"122494","9"
"62688","10"
"77319","2"
"72169","2"
"20904","4"
"12834","2"
"26671","4"
"16666","4"
"34698","2"
"26168","2"
"91348","4"
"34381","2"
"28904","2"
"96238","2"
"2282","2"
"57039","2"
"96046","9"
"43147","4"
"50418","2"
"805","2"
"45380","2"
"115598","2"
"51688","2"
"30088","4"
"14047","4"
"61276","4"
"106225","2"
"40366","2"
"34762","4"
"120071","2"
"106312","4"
"61993","2"
"118925","2"
"86242","4"
"47932","2"
"26207","2"
"36577","2"
"36541","2"
"18336","4"
"45660","2"
"78347","2"
"65381","9"
"91607","2"
"67322","2"
"125320","2"
"38972","4"
"33092","10"
"44791","4"
"102963","2"
"44790","11"
"119979","4"
"35430","4"
"22809","11"
"46142","9"
"21288","2"
"86171","2"
"20492","2"
"94110","2"
"24201","9"
"66514","4"
"6219","4"
"55420","2"
"46504","4"
"112774","2"
"94513","2"
"121376","2"
"42621","4"
"41083","2"
"68292","3"
"25819","3"
"76605","4"
"30375","2"
"70730","4"
"54023","4"
"65515","2"
"106805","2"
"55358","3"
"14344","3"
"115408","4"
"108801","2"
"8199","2"
"84534","4"
"31892","2"
"10761","4"
"115930","4"
"89721","2"
"118770","3"
"77834","2"
"113482","4"
"120653","2"
"88539","2"
"85303","4"
"119574","4"
"122089","4"
"4033","6"
"90869","4"
"35208","2"
"97801","2"
"33971","2"
"22228","2"
"37077","4"
"76517","4"
"2677","4"
"30731","2"
"124710","4"
"35530","2"
"84704","2"
"39901","4"
"31576","2"
"35922","6"
"3825","2"
"37358","2"
"42772","4"
"102796","2"
"40462","2"
"70202","2"
"43540","4"
"73842","4"
"11394","2"
"32537","2"
"29790","4"
"78323","2"
"76737","2"
"66459","4"
"97830","2"
"111783","2"
"14726","2"
"78169","2"
"68116","9"
"104663","4"
"43027","4"
"56562","4"
"64757","2"
"63832","2"
"81162","4"
"49448","4"
"3123","4"
"2689","2"
"37775","2"
"103061","9"
"114780","4"
"93784","2"
"94660","4"
"63286","4"
"78057","6"
"18669","2"
"84864","2"
"118081","2"
"36882","2"
"71671","4"
"43369","2"
"25159","6"
"38508","2"
"117335","4"
