"","x"
"20795","4"
"99190","11"
"39863","2"
"29107","4"
"68228","4"
"94619","4"
"19829","2"
"107028","2"
"23576","4"
"112824","2"
"314","4"
"24369","2"
"21023","2"
"3324","4"
"52884","2"
"51098","11"
"45281","4"
"55107","4"
"72046","2"
"102937","2"
"15846","2"
"46234","2"
"51115","3"
"98826","2"
"101829","4"
"75345","2"
"47766","2"
"91101","2"
"66831","2"
"34333","2"
"79244","2"
"6239","4"
"196","2"
"30019","4"
"49075","9"
"60856","2"
"71500","2"
"72608","2"
"78672","2"
"47055","13"
"64383","2"
"111721","11"
"97672","10"
"118273","4"
"43338","4"
"117814","2"
"95460","4"
"17675","4"
"90559","4"
"88185","2"
"22347","4"
"115508","2"
"122313","4"
"45550","4"
"39484","2"
"76133","4"
"11134","9"
"120726","2"
"28551","2"
"60862","2"
"29932","5"
"27538","6"
"9419","4"
"57598","4"
"49024","2"
"12798","4"
"70169","4"
"65726","4"
"55924","2"
"86759","2"
"3734","2"
"122056","4"
"103094","2"
"77623","4"
"81575","2"
"79014","9"
"102446","4"
"82645","4"
"5581","12"
"97419","4"
"119426","2"
"119884","2"
"32455","4"
"119709","2"
"68964","2"
"42506","4"
"45141","2"
"52033","2"
"84344","4"
"65443","2"
"81636","4"
"68533","2"
"86286","2"
"13383","2"
"36855","3"
"57188","5"
"64373","4"
"32217","10"
"3607","2"
"104355","2"
"77599","4"
"96652","4"
"97425","2"
"81818","2"
"6068","2"
"40058","2"
"60546","2"
"37267","2"
"91927","2"
"117082","2"
"19201","4"
"88996","2"
"11804","2"
"39170","2"
"8875","4"
"4224","4"
"116634","4"
"21429","4"
"88363","2"
"6047","2"
"73157","4"
"56780","4"
"10312","2"
"15997","2"
"85618","4"
"96957","4"
"47601","2"
"114412","4"
"116677","2"
"4378","4"
"36578","2"
"37799","2"
"121765","2"
"39644","2"
"41162","2"
"779","11"
"52479","2"
"29825","2"
"99910","4"
"3496","2"
"45664","2"
"53678","10"
"9473","2"
"86105","2"
"99450","9"
"112077","12"
"29391","4"
"96120","4"
"111570","2"
"120477","4"
"79448","11"
"18442","2"
"115116","2"
"109429","4"
"19358","2"
"16566","4"
"73587","2"
"28748","4"
"118541","4"
"45062","2"
"10386","4"
"13719","2"
"54516","2"
"28070","11"
"112811","2"
"31421","2"
"52833","2"
"104244","2"
"54939","2"
"89709","2"
"94704","2"
"69122","2"
"2502","2"
"114216","2"
"83244","4"
"98911","2"
"65455","2"
"83599","2"
"111891","2"
"95710","2"
"33206","4"
"49483","2"
"32043","10"
"54720","2"
"20291","4"
"108044","4"
"13368","4"
"17159","4"
"61702","2"
"4954","2"
"20897","2"
"99047","4"
"64250","4"
"78596","2"
"37633","4"
"72032","11"
"97665","2"
"118846","3"
"89452","2"
"35007","4"
"87506","4"
"104999","4"
"71050","2"
"23320","4"
"112171","9"
"21511","4"
"63213","4"
"36233","4"
"51309","2"
"40071","4"
"115419","4"
"45693","2"
"121728","2"
"113446","4"
"8230","2"
"5214","2"
"81057","4"
"13127","4"
"28248","4"
"91938","2"
"103654","2"
"104034","4"
"88425","3"
"113856","2"
"108560","2"
"109534","2"
"20914","2"
"56410","4"
"99782","4"
"61703","4"
"124573","2"
"12955","10"
"29539","2"
"28361","11"
"101355","2"
"25894","4"
"70841","2"
"91270","2"
"102078","4"
"74009","2"
"17296","5"
"110982","4"
"94147","2"
"63415","4"
"96437","4"
"47024","9"
"56606","2"
"10767","2"
"11871","2"
"19748","2"
"56305","13"
"31773","2"
"69422","2"
"77940","4"
"94246","2"
"30935","2"
"8264","4"
"54071","4"
"31139","2"
"23441","2"
"45012","6"
"33541","4"
"64346","4"
"40692","2"
"61449","2"
"52763","2"
"52606","2"
"29121","10"
"14016","4"
"119898","2"
"99822","2"
"20908","4"
"75147","2"
"53045","2"
"15685","4"
"21864","2"
"63457","2"
"25878","2"
"30290","4"
"77494","2"
"36783","13"
"90274","2"
"62888","4"
"42801","4"
"24641","2"
"52046","4"
"86659","2"
"71623","2"
"17239","11"
"31576","2"
"107893","11"
"71511","4"
"76490","2"
"14418","12"
"97400","2"
"70987","2"
"51625","2"
"297","2"
"56368","2"
"6639","2"
"121831","4"
"71709","4"
"114756","2"
"91332","4"
"34063","13"
"15965","4"
"21283","10"
"4830","4"
"121166","4"
"121849","2"
"76023","2"
"86640","11"
"120274","10"
"75857","4"
"109876","2"
"41482","4"
"30363","4"
"51185","4"
"23193","12"
"16522","4"
"98482","2"
"22905","2"
"116208","2"
"98853","2"
"83081","4"
"103288","2"
"93969","4"
"76445","9"
"4388","2"
"24335","2"
"71105","2"
"31260","4"
"119069","2"
"112209","2"
"43308","4"
"114337","2"
"40498","11"
"85156","2"
"76994","4"
"6408","2"
"124455","4"
"119283","4"
"57555","2"
"49010","2"
"110422","2"
"97797","2"
"52495","2"
"24059","2"
"20425","2"
"17666","2"
"36998","4"
"101899","4"
"120050","2"
"2910","4"
"99550","4"
"36709","2"
"105313","4"
"90427","3"
"5225","2"
"22379","4"
"15764","4"
"77395","4"
"48381","2"
"80331","4"
"54651","2"
"20448","4"
"110601","2"
"85832","2"
"5393","2"
"95667","2"
"113061","2"
"31659","2"
"74278","2"
"52520","4"
"27195","5"
"99918","2"
"112115","2"
"95570","2"
"94695","2"
"103331","5"
"17420","4"
"40482","2"
"117441","2"
"12301","2"
"77290","2"
"46702","4"
"59954","4"
"108301","4"
"38701","4"
"25284","4"
"72756","2"
"29588","2"
"3363","2"
"90636","2"
"58665","2"
"57170","4"
"38518","2"
"42614","11"
"106871","4"
"102935","10"
"78527","2"
"52590","4"
"105335","2"
"6302","2"
"57972","2"
"29751","4"
"12874","2"
"124405","4"
"122352","4"
"63325","2"
"71879","2"
"7883","2"
"84611","2"
"22546","2"
"82304","2"
"80365","2"
"34499","4"
"3246","2"
"121676","4"
"22980","4"
"13842","2"
"37655","2"
"10640","2"
"89339","4"
"88054","2"
"21560","3"
"78561","4"
"33783","4"
"4950","2"
"97406","9"
"24131","11"
"7722","4"
"77304","2"
"71904","2"
"104725","4"
"8251","4"
"87396","2"
"391","2"
"61302","3"
"125207","2"
"107580","4"
"51509","4"
"48448","4"
"83643","2"
"54045","2"
"12061","2"
"74336","4"
"13301","2"
"105014","4"
"27431","13"
"91716","6"
"82161","4"
"55038","4"
"35509","2"
"102260","2"
"4188","4"
"44667","2"
"109662","2"
"100077","2"
"62882","4"
"74587","4"
"29756","2"
"88977","4"
"117796","4"
"78419","12"
"67910","4"
"12900","2"
"46455","12"
"12511","2"
"111422","2"
"73118","2"
"28096","4"
"93880","4"
"79358","2"
"82393","4"
"24640","4"
"68538","2"
"3972","2"
"100151","2"
"112479","10"
"64465","2"
"118369","4"
"40974","10"
"87969","9"
"40550","2"
"55154","2"
"22608","4"
"43289","2"
"123200","9"
"27883","4"
"61547","4"
"77069","4"
"60698","2"
"70358","2"
"24550","2"
"28939","2"
"37403","4"
"29295","2"
"30364","10"
"20524","2"
"96844","2"
"38362","2"
"97292","10"
"85641","2"
"88202","2"
"75932","4"
"92541","2"
"94962","4"
"36539","4"
"106984","4"
"114157","2"
"110859","2"
"95220","10"
"30801","12"
"31198","4"
"29780","2"
"55680","2"
"70284","2"
"113975","2"
"33570","2"
"105227","2"
"124757","4"
"28820","4"
"46178","2"
"115976","2"
"62821","4"
"68168","2"
"51795","2"
"46379","2"
"71793","2"
"29156","4"
"83497","11"
"60875","2"
"88906","4"
"91613","11"
"83805","9"
"16429","2"
"80169","4"
"114992","2"
"36361","2"
"71191","9"
"108424","2"
"94198","4"
"33371","2"
"106176","9"
"79542","4"
"27938","2"
"21440","2"
"98082","12"
"125785","2"
"110716","2"
"9562","12"
"33345","2"
"34480","2"
"80597","2"
"101234","4"
"70776","2"
"7714","4"
"27416","2"
"64881","9"
"27377","2"
"121363","10"
"12561","4"
"28789","2"
"309","11"
"39722","3"
"28564","4"
"66622","10"
"50470","2"
"11263","6"
"17262","2"
"123054","4"
"120444","2"
"66836","2"
"92199","2"
"123264","12"
"63511","9"
"100751","2"
"45467","4"
"44558","2"
"19513","4"
"62826","4"
"89580","4"
"94577","11"
"107472","11"
"117935","11"
"49051","4"
"104175","2"
"3942","2"
"33718","3"
"12595","2"
"34886","2"
"90531","2"
"14790","4"
"103564","4"
"105155","4"
"115597","2"
"47569","11"
"80773","2"
"54738","2"
"40388","4"
"29336","2"
"12110","2"
"86476","2"
"50724","2"
"14000","2"
"74985","4"
"40094","4"
"67781","2"
"83845","2"
"122761","2"
"49396","2"
"121040","2"
"117960","4"
"63974","4"
"27040","10"
"43490","2"
"11584","2"
"41467","2"
"20347","2"
"19440","2"
"66186","3"
"28078","2"
"115909","4"
"37390","2"
"70439","2"
"100292","4"
"79527","10"
"116263","2"
"10610","4"
"77327","4"
"35605","2"
"89010","4"
"107782","4"
"86109","2"
"67940","2"
"4109","4"
"41943","2"
"78255","4"
"76262","2"
"63001","2"
"36593","2"
"40907","2"
"12051","2"
"4373","4"
"43524","2"
"28674","4"
"32401","2"
"82408","4"
"119836","4"
"180","4"
"108222","2"
"2654","2"
"114748","9"
"105581","2"
"122443","2"
"72107","9"
"45025","4"
"98219","2"
"97052","2"
"9974","2"
"122060","4"
"8770","4"
"6761","2"
"51030","4"
"49419","2"
"92217","2"
"4469","2"
"41637","2"
"86751","11"
"29690","2"
"6562","2"
"47016","4"
"49553","4"
"74945","4"
"6531","2"
"60561","2"
"101630","2"
"14271","2"
"122691","2"
"64736","4"
"121760","2"
"95848","4"
"31446","4"
"24512","4"
"3177","5"
"42101","2"
"82280","2"
"13696","2"
"69012","2"
"96762","4"
"33884","4"
"9736","4"
"23223","2"
"18634","4"
"95025","2"
"24138","4"
"61153","4"
"92371","2"
"97739","9"
"6765","4"
"120695","4"
"105515","2"
"7695","4"
"115354","4"
"86943","10"
"31843","2"
"27346","2"
"86096","4"
"59639","2"
"111767","4"
"101710","9"
"43118","4"
"28028","2"
"21204","2"
"111621","4"
"36876","2"
"67599","2"
"108838","2"
"101151","4"
"95607","4"
"68588","3"
"76376","2"
"46404","2"
"26453","4"
"12754","2"
"15700","2"
"103646","2"
"124146","4"
"83690","2"
"98798","9"
"41322","4"
"18446","4"
"64937","4"
"8392","2"
"37030","2"
"6603","4"
"42619","2"
"36616","4"
"78243","2"
"57499","11"
"122493","2"
"93872","13"
"53375","2"
"71039","2"
"28030","2"
"43156","9"
"55406","2"
"9909","4"
"33895","2"
"119518","2"
"33332","2"
"16877","2"
"23493","4"
"23900","2"
"11092","2"
"23396","2"
"122187","11"
"20984","4"
"99708","2"
"51636","2"
"59911","4"
"93348","2"
"74240","4"
"79016","12"
"120776","4"
"16760","2"
"25355","4"
"89790","12"
"73452","2"
"71069","2"
"31605","2"
"57694","4"
"124411","4"
"92654","4"
"124413","4"
"89460","2"
"88408","4"
"66586","4"
"77668","2"
"122481","2"
"75085","2"
"46884","2"
"13841","2"
"67482","11"
"102130","10"
"47945","2"
"53825","2"
"6919","2"
"61837","4"
"102452","2"
"97620","2"
"77157","2"
"84031","2"
"112616","2"
"104213","2"
"122080","9"
"125370","2"
"83228","4"
"24731","2"
"31058","4"
"92480","12"
"90329","4"
"97975","4"
"116620","2"
"115283","2"
"103569","2"
"32106","2"
"65804","2"
"104458","4"
"94892","10"
"121326","2"
"98407","4"
"96030","2"
"77946","2"
"23846","2"
"69895","4"
"82877","4"
"114","2"
"125267","2"
"92091","4"
"117453","3"
"25379","2"
"55094","6"
"37953","2"
"62555","2"
"112280","4"
"125869","2"
"25271","4"
"6156","4"
"58190","4"
"70713","11"
"8982","4"
"77009","4"
"121895","4"
"16343","11"
"23729","2"
"21442","4"
"111163","4"
"105593","9"
"115426","2"
"12128","4"
"4933","2"
"41213","4"
"63957","5"
"116543","2"
"33145","4"
"120366","2"
"111796","2"
"77886","4"
"116835","11"
"5082","4"
"9586","4"
"102458","4"
"94993","2"
"110691","4"
"7892","4"
"58329","10"
"28176","4"
"123579","5"
"59385","2"
"294","2"
"69223","4"
"118637","11"
"118167","9"
"1654","2"
"118022","2"
"80276","2"
"2865","2"
"67211","2"
"88622","2"
"87660","2"
"25418","2"
"10043","4"
"34092","2"
"55466","4"
"43191","2"
"81373","2"
"35804","2"
"33520","2"
"91515","2"
"86933","2"
"33188","2"
"102385","2"
"97466","2"
"116699","2"
"115269","4"
"36003","5"
"111549","4"
"77751","2"
"14472","2"
"65217","4"
"107217","2"
"124913","10"
"63407","2"
"14027","4"
"91967","4"
"118845","2"
"5025","2"
"15967","2"
"102346","2"
"12671","4"
"28679","2"
"92926","4"
"52124","4"
"29874","4"
"109595","4"
"22888","4"
"105669","2"
"110013","2"
"82443","2"
"86674","2"
"89519","4"
"94111","4"
"67767","5"
"80382","4"
"101467","2"
"40610","2"
"6351","2"
"68339","4"
"118982","2"
"123482","4"
"10926","2"
"105384","2"
"67134","5"
"80301","2"
"28199","2"
"81180","4"
"116076","10"
"86560","2"
"87972","4"
"92184","4"
"92062","4"
"62431","2"
"36836","11"
"63922","2"
"111632","2"
"35919","2"
"19267","3"
"7868","2"
"3542","2"
"27606","2"
"85260","10"
"10535","4"
"109086","2"
"648","4"
"107466","4"
"92369","12"
"14957","2"
"66577","2"
"4995","2"
"114049","4"
"59521","2"
"69844","2"
"104125","2"
"16006","4"
"118461","2"
"73032","4"
"57055","10"
"94064","2"
"24795","2"
"83423","2"
"40840","2"
"59690","2"
"62902","4"
"92035","2"
"99880","2"
"82255","4"
"32286","9"
"119026","2"
"26203","2"
"30465","2"
"31047","13"
"51312","2"
"25686","4"
"14219","2"
"47980","2"
"50142","4"
"90024","2"
"5601","4"
"31614","2"
"55921","4"
"6317","2"
"62417","2"
"53008","9"
"118221","2"
"121121","2"
"124443","2"
"96168","4"
"36419","2"
"8489","4"
"80947","2"
"32644","2"
"112984","2"
"99430","2"
"31281","2"
"73461","2"
"119198","2"
"70251","2"
"115043","2"
"110762","4"
"42534","2"
"65910","2"
"112670","4"
"106732","4"
"34386","4"
"109523","2"
"57620","2"
"30111","2"
"111349","2"
"66674","2"
"6505","4"
"90627","2"
"79517","2"
"7813","2"
"2051","2"
"94445","2"
"12747","2"
"100983","4"
"23039","4"
"90140","2"
"236","4"
"12826","4"
"71838","4"
"62486","4"
"7001","2"
"120354","4"
"28998","4"
"115443","4"
"97416","9"
"15511","2"
"118495","2"
"96321","2"
"51641","3"
"61816","2"
"5641","2"
"78673","2"
"73705","4"
"86782","4"
"72140","3"
"95291","2"
"18870","2"
"83811","2"
"58179","4"
"2073","2"
"109678","4"
"81862","4"
"66204","4"
"94130","2"
"124656","4"
"54970","2"
"107013","2"
"43539","4"
"76772","6"
"52946","4"
"47114","9"
"35924","4"
"212","7"
"24254","2"
"6057","4"
"65204","2"
"16949","4"
"98635","2"
"58345","4"
"102124","2"
"35736","4"
"45330","4"
"10218","2"
"100794","2"
"84898","2"
"62350","2"
"16473","4"
"22915","3"
"96814","2"
"80719","2"
"104957","2"
"27345","4"
"91179","10"
"19715","4"
"26011","2"
"79489","2"
"59279","2"
"72254","4"
"90619","4"
"85711","2"
"790","2"
"125468","4"
"25690","2"
"91755","4"
"93701","4"
"119042","4"
"47087","4"
"124931","2"
"1364","4"
"70590","2"
"42812","4"
"111103","4"
"19404","3"
"25463","2"
"59684","2"
"81118","2"
"121781","4"
"119193","2"
"19728","9"
"85579","2"
"63660","4"
"27588","2"
"119992","2"
"40457","9"
"120696","2"
"68440","12"
"80588","9"
"72018","2"
"36528","2"
"52143","4"
"113581","2"
"30227","2"
"26090","4"
"10547","2"
"94936","4"
"83553","2"
"110683","4"
"86278","2"
"7451","2"
"66684","3"
"55056","2"
"24602","11"
"115612","2"
"74005","10"
"101750","2"
"101464","10"
"85953","10"
"107244","2"
"46129","2"
"74558","9"
"44859","2"
"3868","4"
"5515","2"
"70526","2"
"45646","2"
"93674","10"
"99991","2"
"25855","3"
"112656","2"
"97489","2"
"125290","2"
"42597","2"
"6418","2"
"104256","4"
"120137","2"
"29878","2"
"65858","4"
"125699","4"
"13150","3"
"122122","2"
"94821","2"
"29688","4"
"85607","10"
"51540","4"
"18754","2"
"13663","4"
"102826","2"
"91616","2"
"125353","2"
"1657","4"
"77336","4"
"60388","2"
"9181","2"
"74589","4"
"55714","2"
"26353","4"
"54764","2"
"33896","2"
"20380","2"
"59580","2"
"68467","10"
"25896","4"
"25181","4"
"29356","3"
"77993","2"
"112189","4"
"79332","2"
"21477","10"
"108863","2"
"38169","2"
"1822","2"
"78513","2"
"14982","4"
"23809","2"
"91033","4"
"40525","2"
"102716","4"
"121062","2"
"103504","4"
"36207","4"
"36824","4"
"27589","2"
"63847","2"
"60470","2"
"40365","2"
"27362","2"
"76410","4"
"95807","4"
"4225","4"
"35108","4"
"112774","2"
"86900","4"
"74403","2"
"35901","3"
"90077","2"
"77484","2"
"69547","4"
"1885","2"
"61596","3"
"92951","2"
"82989","2"
"78771","4"
"28098","2"
"44739","3"
"32920","4"
"81996","2"
"63186","9"
"42435","2"
"49987","2"
"39511","2"
"11771","4"
"114008","4"
"12247","2"
"83586","2"
"120691","2"
"119307","2"
"61367","2"
"36222","2"
"110087","2"
"20036","2"
"70008","2"
"16446","4"
"65985","10"
"11053","2"
"3488","2"
"19950","4"
"66027","4"
"15821","4"
"48062","4"
"57888","2"
"8859","4"
"43781","2"
"44149","12"
"90890","2"
"63057","4"
"30418","12"
"112431","2"
"99161","2"
"85799","2"
"19349","4"
"27411","2"
"30740","2"
"80201","4"
"122600","3"
"116765","12"
"93974","11"
"7180","9"
"32148","2"
"103648","2"
"125746","2"
"93056","11"
"79708","2"
"87144","2"
"71146","4"
"41311","2"
"13731","2"
"62457","4"
"98629","4"
"85772","2"
"18908","4"
"44697","6"
"56481","2"
"98132","2"
"39771","2"
"107583","4"
"110254","4"
"72252","2"
"22655","5"
"123594","2"
"28993","2"
"97270","4"
"24980","2"
"87426","2"
"55909","2"
"76473","4"
"88438","4"
"24946","2"
"48829","2"
"35324","10"
"53767","2"
"5339","4"
"72541","4"
"44181","2"
"105761","2"
"73444","2"
"8045","4"
"34708","2"
"95863","4"
"29450","2"
"86815","2"
"107434","4"
"107166","2"
"38012","2"
"44600","2"
"26990","2"
"77270","2"
"8882","4"
"55605","4"
"78907","2"
"10432","2"
"32022","4"
"69341","10"
"77165","2"
"27649","2"
"100497","4"
"36952","10"
"37524","11"
"76121","2"
"81581","4"
"124809","2"
"66713","11"
"98168","2"
"10507","2"
"125752","2"
"118239","2"
"111575","2"
"113505","2"
"32479","2"
"69501","2"
"4210","2"
"20825","4"
"116027","4"
"25802","2"
"7736","4"
"101179","2"
"84014","2"
"84367","3"
"71866","4"
"100215","2"
"85990","2"
"28260","4"
"55341","6"
"95431","4"
"5781","2"
"83556","4"
"111500","2"
"102183","2"
"10426","2"
"20544","2"
"55759","4"
"63425","2"
"16300","2"
"85473","2"
"102866","4"
"74414","2"
"60524","4"
"36857","2"
"20182","2"
"2481","4"
"47341","3"
"30703","4"
"108595","2"
"49321","4"
"115748","10"
"33754","2"
"55725","4"
"18836","4"
"108673","2"
"13884","2"
"64761","2"
"15920","4"
"85512","2"
"13113","2"
"71337","10"
"33082","4"
"27412","4"
"49098","2"
"40138","10"
"122146","2"
"83105","4"
"20163","2"
"90686","11"
"77807","2"
"94867","2"
"89724","2"
"22307","2"
"60894","2"
"8470","4"
"104140","2"
"63089","2"
"72059","2"
"77752","2"
"43512","2"
"74793","2"
"18592","9"
"74801","9"
"97562","9"
"9341","4"
"17411","2"
"54722","4"
"99221","4"
"85612","2"
"98829","2"
"42348","4"
"107696","2"
"51766","4"
"86281","2"
"1046","4"
